order_id,customer_id,product_id,order_date,quantity,status
ORD003636,CUST03847,PROD0097,2024-12-23,2,Pending
ORD003637,CUST06770,PROD0010,2023-05-31,3,Pending
ORD003638,CUST02342,PROD0087,2023-11-05,3,
ORD003639,CUST09846,PROD0077,2023-04-05,3,Cancelled
ORD003640,CUST03963,PROD0070,2024-07-08,2,Pending
ORD003641,CUST04436,PROD0097,2025-08-06,2,Pending
ORD003642,CUST01682,PROD0050,2024-01-10,2,Pending
ORD003643,CUST09875,PROD0022,2024-11-30,3,Completed
ORD003644,CUST09220,PROD0077,2025-04-09,2,
ORD003645,CUST01789,PROD0010,2023-02-23,4,Completed
ORD003646,CUST09859,PROD0013,2024-01-21,4,Cancelled
ORD003647,CUST04816,PROD0057,2024-11-27,3,Completed
ORD003648,CUST07971,PROD0002,2023-12-18,5,Pending
ORD003649,CUST07288,PROD0019,2023-01-01,3,Completed
ORD003650,CUST09461,PROD0081,2023-09-12,3,Cancelled
ORD003651,CUST04141,PROD0020,2024-11-29,1,Pending
ORD003652,CUST05317,PROD0036,2023-01-13,3,Pending
ORD003653,CUST08246,PROD0099,2024-06-17,1,Pending
ORD003654,CUST05903,PROD0066,2024-01-23,4,
ORD003655,CUST09014,PROD0015,2024-08-04,1,Cancelled
ORD003656,CUST00525,PROD0035,2023-10-07,2,Completed
ORD003657,CUST01785,PROD0100,2024-09-19,4,
ORD003658,CUST04884,PROD0035,2023-08-14,2,
ORD003659,CUST09220,PROD0083,2025-03-24,3,Cancelled
ORD003660,CUST02985,PROD0047,2023-10-01,3,Completed
ORD003661,CUST04694,PROD0058,2025-02-03,3,Cancelled
ORD003662,CUST07495,PROD0005,2024-03-01,5,Pending
ORD003663,CUST01393,PROD0056,2025-02-14,1,Cancelled
ORD003664,CUST04563,PROD0028,2024-08-26,2,Cancelled
ORD003665,CUST08757,PROD0072,2025-05-23,4,Pending
ORD003666,CUST05598,PROD0097,2023-07-01,2,Completed
ORD003667,CUST04901,PROD0038,2025-06-29,5,Pending
ORD003668,CUST05020,PROD0086,2024-08-03,3,
ORD003669,CUST09632,PROD0091,17-01-2014,2,Cancelled
ORD003670,CUST02626,PROD0057,2024-08-05,5,
ORD003671,CUST08179,PROD0049,18-12-1970,3,Completed
ORD003672,CUST08055,PROD0100,28-09-1992,4,
ORD003673,CUST05194,PROD0086,2022-09-10,5,Completed
ORD003674,CUST04012,PROD0074,2023-12-28,5,Pending
ORD003675,CUST06274,PROD0009,2023-09-06,3,Cancelled
ORD003676,CUST07003,PROD0071,2025-05-13,4,
ORD003677,CUST05706,PROD0040,2023-12-07,2,
ORD003678,CUST00037,PROD0095,2022-10-13,3,
ORD003679,CUST09131,PROD0089,2022-10-18,5,Completed
ORD003680,CUST08817,PROD0066,2022-11-15,2,
ORD003681,CUST01533,PROD0026,2024-06-11,5,Pending
ORD003682,CUST06346,PROD0067,2025-05-10,4,Pending
ORD003683,CUST01272,PROD0097,31-01-1979,5,Cancelled
ORD003684,CUST05201,PROD0077,2023-03-15,2,Cancelled
ORD003685,CUST04545,PROD0030,2023-10-01,2,Cancelled
ORD003686,CUST03342,PROD0049,2025-06-26,5,Pending
ORD003687,CUST07654,PROD0030,2024-02-09,5,Cancelled
ORD003688,CUST09621,PROD0063,2023-12-01,1,Cancelled
ORD003689,CUST02072,PROD0055,2024-07-19,5,
ORD003690,CUST07685,PROD0082,2024-10-12,5,
ORD003691,CUST08872,PROD0096,2024-10-09,2,Pending
ORD003692,CUST00365,PROD0024,01-03-1971,1,Pending
ORD003693,CUST06997,PROD0005,2022-12-10,5,Pending
ORD003694,CUST03693,PROD0036,2023-08-05,5,Cancelled
ORD003695,CUST00514,PROD0062,2025-03-02,4,Cancelled
ORD003696,CUST09467,PROD0097,2023-01-05,2,Pending
ORD003697,CUST04674,PROD0078,2023-08-31,4,Completed
ORD003698,CUST07686,PROD0022,2024-06-20,5,Completed
ORD003699,CUST06896,PROD0018,23-08-1997,1,
ORD003700,CUST09331,PROD0081,2024-03-24,4,
ORD003701,CUST08385,PROD0005,2023-08-01,1,Cancelled
ORD003702,CUST02990,PROD0023,2025-06-02,2,Cancelled
ORD003703,CUST06613,PROD0024,2024-11-09,5,
ORD003704,CUST01848,PROD0069,2024-08-21,1,
ORD003705,CUST01597,PROD0074,2023-12-26,4,
ORD003706,CUST07030,PROD0040,2023-05-09,4,Pending
ORD003707,CUST08145,PROD0011,2023-04-27,5,Pending
ORD003708,CUST02290,PROD0011,22-08-2025,1,
ORD003709,CUST06738,PROD0062,04-11-2018,2,Cancelled
ORD003710,CUST08645,PROD0081,2024-11-05,3,Pending
ORD003711,CUST06495,PROD0034,2022-12-07,4,Pending
ORD003712,CUST03414,PROD0051,2025-05-06,4,
ORD003713,CUST06764,PROD0050,2023-01-08,2,Completed
ORD003714,CUST06295,PROD0029,2025-02-10,4,Cancelled
ORD003715,CUST01888,PROD0058,06-01-1972,1,Cancelled
ORD003716,CUST05005,PROD0052,2025-01-08,2,Completed
ORD003717,CUST09823,PROD0092,2023-04-20,4,
ORD003718,CUST06544,PROD0094,2022-10-04,4,Cancelled
ORD003719,CUST01303,PROD0006,2025-07-04,2,Cancelled
ORD003720,CUST07697,PROD0059,2023-08-07,4,
ORD003721,CUST07478,PROD0092,2024-08-21,1,Completed
ORD003722,CUST02765,PROD0077,2023-11-03,3,Pending
ORD003723,CUST03530,PROD0090,2025-02-23,2,
ORD003724,CUST04464,PROD0054,2022-12-31,3,Pending
ORD003725,CUST07476,PROD0015,2025-06-02,2,Cancelled
ORD003726,CUST04081,PROD0050,2025-06-24,5,Pending
ORD003727,CUST07098,PROD0009,2025-08-06,1,Cancelled
ORD003728,CUST04513,PROD0048,2023-04-07,2,Pending
ORD003729,CUST00512,PROD0061,2025-01-22,1,Pending
ORD003730,CUST06679,PROD0087,2023-04-01,1,Completed
ORD003731,CUST05494,PROD0024,2024-01-05,3,Pending
ORD003732,CUST01810,PROD0100,2023-11-19,3,Completed
ORD003733,CUST04245,PROD0002,2024-07-20,3,Pending
ORD003734,CUST09248,PROD0013,2023-10-16,2,Cancelled
ORD003735,CUST02130,PROD0048,2024-03-08,2,Pending
ORD003736,CUST06652,PROD0084,2023-12-03,1,Cancelled
ORD003737,CUST00147,PROD0004,2022-12-02,5,Pending
ORD003738,CUST05783,PROD0041,09-02-2018,5,Cancelled
ORD003739,CUST00243,PROD0063,2024-06-06,4,Pending
ORD003740,CUST00015,PROD0018,09-08-2023,1,Cancelled
ORD003741,CUST03234,PROD0073,2023-08-14,4,Cancelled
ORD003742,CUST06424,PROD0019,2022-12-21,3,
ORD003743,CUST05462,PROD0083,2023-10-19,2,Completed
ORD003744,CUST00792,PROD0034,2024-12-06,4,Completed
ORD003745,CUST06144,PROD0019,2025-02-06,4,Completed
ORD003746,CUST05987,PROD0016,2025-03-27,2,Cancelled
ORD003747,CUST06695,PROD0007,2023-03-13,3,Pending
ORD003748,CUST09644,PROD0063,2023-10-05,5,
ORD003749,CUST01193,PROD0007,2025-01-01,1,Completed
ORD003750,CUST08917,PROD0047,2025-01-30,5,Pending
ORD003751,CUST07693,PROD0062,04-06-2015,2,Completed
ORD003752,CUST07147,PROD0090,2024-01-07,2,Pending
ORD003753,CUST08446,PROD0098,2024-12-15,5,Cancelled
ORD003754,CUST04002,PROD0082,2023-03-31,3,Cancelled
ORD003755,CUST00426,PROD0042,28-08-2001,1,Cancelled
ORD003756,CUST03251,PROD0009,2025-01-16,3,Pending
ORD003757,CUST03348,PROD0024,2024-02-20,3,Pending
ORD003758,CUST01602,PROD0055,2025-03-11,3,Completed
ORD003759,CUST08514,PROD0007,21-01-2024,1,
ORD003760,CUST06715,PROD0095,2023-04-10,5,Completed
ORD003761,CUST03147,PROD0098,2023-01-21,4,Cancelled
ORD003762,CUST05766,PROD0009,2025-05-27,4,
ORD003763,CUST09326,PROD0035,2024-05-16,2,Pending
ORD003764,CUST09611,PROD0078,2023-02-11,4,Completed
ORD003765,CUST09446,PROD0006,2023-09-01,2,
ORD003766,CUST01829,PROD0077,2022-10-04,2,Cancelled
ORD003767,CUST05413,PROD0074,2023-01-26,2,Pending
ORD003768,CUST07500,PROD0039,2024-08-04,1,
ORD003769,CUST02023,PROD0006,2025-06-29,1,Pending
ORD003770,CUST01094,PROD0032,2024-03-08,5,Pending
ORD003771,CUST09484,PROD0079,2023-05-16,4,
ORD003772,CUST01980,PROD0056,2023-01-29,2,Cancelled
ORD003773,CUST00899,PROD0031,2025-03-22,3,
ORD003774,CUST03312,PROD0021,2025-07-10,3,Completed
ORD003775,CUST05235,PROD0046,2024-02-24,4,Cancelled
ORD003776,CUST02242,PROD0092,2025-06-26,5,Cancelled
ORD003777,CUST09171,PROD0026,2024-07-10,5,
ORD003778,CUST09058,PROD0016,2023-03-08,3,Cancelled
ORD003779,CUST07780,PROD0092,2023-09-20,1,
ORD003780,CUST08919,PROD0063,2024-09-21,1,Pending
ORD003781,CUST02047,PROD0035,2022-12-22,1,
ORD003782,CUST06355,PROD0086,2022-10-26,4,Completed
ORD003783,CUST04275,PROD0093,2023-01-29,3,
ORD003784,CUST03175,PROD0068,2023-04-28,4,Completed
ORD003785,CUST05072,PROD0060,2024-09-19,5,
ORD003786,CUST06216,PROD0069,2024-08-03,3,Cancelled
ORD003787,CUST07054,PROD0037,2023-12-16,5,Completed
ORD003788,CUST02091,PROD0055,2022-11-21,1,Cancelled
ORD003789,CUST00276,PROD0089,2022-12-13,1,
ORD003790,CUST00989,PROD0028,2023-05-07,5,Cancelled
ORD003791,CUST06598,PROD0069,2025-05-29,2,Pending
ORD003792,CUST09647,PROD0055,2024-10-17,4,Cancelled
ORD003793,CUST09714,PROD0053,2024-02-15,4,Completed
ORD003794,CUST05655,PROD0016,2023-08-02,3,Cancelled
ORD003795,CUST07948,PROD0084,2025-04-02,4,Pending
ORD003796,CUST09437,PROD0039,2023-06-13,4,
ORD003797,CUST00532,PROD0010,2025-02-03,5,Completed
ORD003798,CUST00762,PROD0082,2024-03-11,5,Cancelled
ORD003799,CUST01262,PROD0002,2024-05-10,3,Pending
ORD003800,CUST04883,PROD0067,2025-06-23,1,
ORD003801,CUST09918,PROD0014,2025-06-05,2,
ORD003802,CUST05810,PROD0068,27-02-1994,2,Cancelled
ORD003803,CUST06713,PROD0093,2024-01-18,1,Cancelled
ORD003804,CUST04323,PROD0079,2023-04-02,1,Cancelled
ORD003805,CUST02316,PROD0063,2025-02-25,5,
ORD003806,CUST02457,PROD0056,2022-09-22,1,Pending
ORD003807,CUST01016,PROD0059,2022-11-10,3,Cancelled
ORD003808,CUST07983,PROD0080,2024-04-01,1,Completed
ORD003809,CUST08627,PROD0053,2022-12-05,3,
ORD003810,CUST03242,PROD0030,2024-01-23,5,Cancelled
ORD003811,CUST06546,PROD0096,2025-07-05,5,
ORD003812,CUST08844,PROD0058,2023-09-11,1,
ORD003813,CUST02224,PROD0056,2024-04-13,3,Cancelled
ORD003814,CUST04788,PROD0042,2023-12-25,5,Pending
ORD003815,CUST02361,PROD0066,2024-07-28,3,Pending
ORD003816,CUST06287,PROD0058,2023-08-22,1,Cancelled
ORD003817,CUST07043,PROD0052,2022-12-22,5,Completed
ORD003818,CUST09285,PROD0073,2024-11-24,1,
ORD003819,CUST07637,PROD0016,2023-11-25,4,Cancelled
ORD003820,CUST09271,PROD0037,2024-11-05,1,
ORD003821,CUST05826,PROD0033,2022-09-18,1,Cancelled
ORD003822,CUST09570,PROD0010,2024-09-09,4,Completed
ORD003823,CUST09998,PROD0098,2024-01-13,2,Completed
ORD003824,CUST09567,PROD0087,2023-04-27,2,Completed
ORD003825,CUST09963,PROD0027,2022-12-10,5,Completed
ORD003826,CUST05835,PROD0002,29-01-1999,4,Pending
ORD003827,CUST05253,PROD0030,2022-12-29,3,
ORD003828,CUST04043,PROD0066,2023-01-19,3,Completed
ORD003829,CUST03260,PROD0082,2022-11-16,4,
ORD003830,CUST01530,PROD0033,27-10-1972,3,
ORD003831,CUST01114,PROD0056,2024-02-29,5,Pending
ORD003832,CUST01049,PROD0008,2022-12-07,1,Pending
ORD003833,CUST02129,PROD0053,03-10-1983,2,
ORD003834,CUST04715,PROD0070,2025-01-14,3,Cancelled
ORD003835,CUST07429,PROD0089,2022-10-06,4,Pending
ORD003836,CUST02986,PROD0097,2023-04-07,5,Pending
ORD003837,CUST09148,PROD0004,2024-10-05,3,
ORD003838,CUST02826,PROD0003,2024-08-03,3,
ORD003839,CUST04787,PROD0006,2024-12-29,2,Pending
ORD003840,CUST04710,PROD0010,2025-05-22,5,
ORD003841,CUST05832,PROD0050,2024-02-09,4,Cancelled
ORD003842,CUST08881,PROD0032,2022-11-21,5,Pending
ORD003843,CUST06991,PROD0013,2024-06-05,3,Pending
ORD003844,CUST03354,PROD0015,2023-10-17,5,Completed
ORD003845,CUST01675,PROD0053,2024-02-11,5,Pending
ORD003846,CUST07005,PROD0014,06-08-1982,5,Cancelled
ORD003847,CUST00770,PROD0059,2023-02-10,3,Pending
ORD003848,CUST02353,PROD0099,2023-06-21,1,Pending
ORD003849,CUST07012,PROD0057,2025-01-14,3,Pending
ORD003850,CUST00199,PROD0037,2023-02-28,4,
ORD003851,CUST04446,PROD0043,2024-08-01,1,Completed
ORD003852,CUST03056,PROD0096,2024-03-03,4,Pending
ORD003853,CUST02625,PROD0005,2022-09-14,2,Cancelled
ORD003854,CUST06392,PROD0083,2025-08-16,4,
ORD003855,CUST04022,PROD0029,2024-08-23,1,Cancelled
ORD003856,CUST05797,PROD0092,2024-02-16,2,Cancelled
ORD003857,CUST06295,PROD0056,2023-04-19,5,
ORD003858,CUST09704,PROD0080,2022-09-29,5,Cancelled
ORD003859,CUST02908,PROD0014,2024-06-06,5,Completed
ORD003860,CUST09336,PROD0064,2025-08-07,5,Pending
ORD003861,CUST00141,PROD0064,2024-08-28,5,
ORD003862,CUST08529,PROD0062,2023-09-13,2,
ORD003863,CUST02661,PROD0065,2024-05-16,1,
ORD003864,CUST03945,PROD0052,2024-10-08,4,Completed
ORD003865,CUST05827,PROD0051,2022-12-28,3,Completed
ORD003866,CUST06566,PROD0099,2025-07-08,2,Cancelled
ORD003867,CUST06942,PROD0043,2022-11-23,5,
ORD003868,CUST03652,PROD0051,2024-04-14,3,Pending
ORD003869,CUST08038,PROD0019,2024-08-13,2,
ORD003870,CUST07983,PROD0049,2023-10-09,2,Pending
ORD003871,CUST04766,PROD0029,2025-08-10,4,Cancelled
ORD003872,CUST00835,PROD0026,2023-02-03,5,Pending
ORD003873,CUST04635,PROD0049,2025-01-21,2,
ORD003874,CUST09418,PROD0065,2024-07-15,2,Cancelled
ORD003875,CUST07006,PROD0031,2024-10-20,3,
ORD003876,CUST06456,PROD0058,2024-10-16,2,
ORD003877,CUST02023,PROD0010,15-07-2004,4,Cancelled
ORD003878,CUST02033,PROD0026,2024-02-19,1,Pending
ORD003879,CUST02898,PROD0056,2023-07-18,4,Pending
ORD003880,CUST07307,PROD0096,2023-08-26,2,Cancelled
ORD003881,CUST08326,PROD0006,2023-01-17,3,Completed
ORD003882,CUST07605,PROD0005,2024-03-24,1,Cancelled
ORD003883,CUST00897,PROD0035,2022-09-19,3,Pending
ORD003884,CUST00550,PROD0029,2023-09-03,2,Cancelled
ORD003885,CUST09663,PROD0093,2024-06-02,2,Completed
ORD003886,CUST00284,PROD0056,2023-01-28,1,
ORD003887,CUST07457,PROD0082,2025-05-21,1,Pending
ORD003888,CUST06820,PROD0089,2024-12-02,2,Pending
ORD003889,CUST02267,PROD0057,2025-02-18,1,Cancelled
ORD003890,CUST02378,PROD0027,06-07-1987,2,Completed
ORD003891,CUST00044,PROD0035,2024-12-28,3,Cancelled
ORD003892,CUST02964,PROD0093,2024-10-30,1,
ORD003893,CUST04602,PROD0084,2025-06-11,5,Completed
ORD003894,CUST07203,PROD0034,2023-11-08,1,Cancelled
ORD003895,CUST02768,PROD0044,04-11-1972,2,Pending
ORD003896,CUST00195,PROD0029,2023-10-09,3,Cancelled
ORD003897,CUST01244,PROD0026,2024-05-06,5,Cancelled
ORD003898,CUST03576,PROD0026,2022-12-13,2,
ORD003899,CUST00331,PROD0005,2023-09-15,3,Cancelled
ORD003900,CUST09314,PROD0013,2024-09-01,5,
ORD003901,CUST04351,PROD0075,11-08-2010,4,Pending
ORD003902,CUST03307,PROD0085,2024-09-05,2,Pending
ORD003903,CUST06351,PROD0077,2024-05-06,5,
ORD003904,CUST01521,PROD0087,2023-07-07,5,Completed
ORD003905,CUST00039,PROD0059,06-04-2012,2,Cancelled
ORD003906,CUST05802,PROD0061,2023-09-11,1,Completed
ORD003907,CUST01815,PROD0007,2023-05-06,3,
ORD003908,CUST05247,PROD0081,18-04-2025,1,
ORD003909,CUST07969,PROD0015,2024-05-13,3,Cancelled
ORD003910,CUST03489,PROD0088,2023-08-31,2,Cancelled
ORD003911,CUST03653,PROD0031,2024-01-09,5,Pending
ORD003912,CUST04175,PROD0086,2023-01-23,5,Cancelled
ORD003913,CUST06581,PROD0073,2024-05-12,3,Pending
ORD003914,CUST06945,PROD0042,2025-08-13,5,Cancelled
ORD003915,CUST02057,PROD0085,2024-05-01,4,
ORD003916,CUST00257,PROD0028,12-06-2004,2,
ORD003917,CUST08826,PROD0047,2025-02-04,5,Pending
ORD003918,CUST09377,PROD0086,19-02-2014,5,Completed
ORD003919,CUST09919,PROD0021,2023-05-04,1,Completed
ORD003920,CUST01835,PROD0052,2025-02-03,1,Pending
ORD003921,CUST03491,PROD0019,2025-04-30,1,
ORD003922,CUST03405,PROD0026,2024-09-06,5,Pending
ORD003923,CUST05438,PROD0009,2023-08-01,1,Pending
ORD003924,CUST07194,PROD0057,2025-02-16,5,Completed
ORD003925,CUST03095,PROD0095,2023-10-18,4,Cancelled
ORD003926,CUST07222,PROD0080,2025-03-06,1,Cancelled
ORD003927,CUST07459,PROD0040,2025-07-05,4,Cancelled
ORD003928,CUST00711,PROD0044,04-01-1985,2,Completed
ORD003929,CUST08394,PROD0023,2025-01-28,4,Completed
ORD003930,CUST05414,PROD0066,2025-01-23,5,Completed
ORD003931,CUST07037,PROD0012,2024-10-31,3,Completed
ORD003932,CUST07200,PROD0019,27-06-1989,4,Cancelled
ORD003933,CUST07149,PROD0036,02-03-1973,1,Completed
ORD003934,CUST05564,PROD0020,2024-02-03,5,
ORD003935,CUST03612,PROD0009,2024-04-26,5,
ORD003936,CUST04513,PROD0092,2023-04-01,4,Pending
ORD003937,CUST03638,PROD0010,2023-11-19,1,Completed
ORD003938,CUST04304,PROD0063,2024-07-12,2,Completed
ORD003939,CUST01518,PROD0049,2023-06-22,4,
ORD003940,CUST02672,PROD0078,2025-04-12,1,Cancelled
ORD003941,CUST01712,PROD0001,2023-11-19,5,Cancelled
ORD003942,CUST04586,PROD0046,2024-12-19,2,Completed
ORD003943,CUST07947,PROD0005,17-09-2013,1,Cancelled
ORD003944,CUST07407,PROD0035,2023-11-11,5,Cancelled
ORD003945,CUST00628,PROD0011,2023-03-14,4,
ORD003946,CUST08420,PROD0072,2024-02-04,4,Cancelled
ORD003947,CUST07606,PROD0035,2024-01-19,3,Completed
ORD003948,CUST01889,PROD0099,2024-04-21,2,
ORD003949,CUST01979,PROD0033,20-02-2008,3,Pending
ORD003950,CUST03873,PROD0072,2023-10-24,3,Cancelled
ORD003951,CUST09258,PROD0063,2024-09-29,4,Pending
ORD003952,CUST02404,PROD0038,2024-05-29,1,Completed
ORD003953,CUST01919,PROD0016,2023-06-13,3,
ORD003954,CUST09130,PROD0015,2023-03-12,1,
ORD003955,CUST08918,PROD0043,2022-11-24,1,
ORD003956,CUST09651,PROD0028,2022-12-22,3,Completed
ORD003957,CUST08409,PROD0017,2025-06-21,2,Pending
ORD003958,CUST04564,PROD0023,18-04-1983,1,Cancelled
ORD003959,CUST03078,PROD0030,2024-07-03,4,
ORD003960,CUST08386,PROD0074,2024-12-27,2,Completed
ORD003961,CUST01294,PROD0052,2022-10-22,1,Pending
ORD003962,CUST00100,PROD0018,2025-03-24,5,Cancelled
ORD003963,CUST08667,PROD0093,2023-06-06,4,
ORD003964,CUST04448,PROD0072,2024-04-19,1,Cancelled
ORD003965,CUST09570,PROD0001,2024-12-11,3,Cancelled
ORD003966,CUST09471,PROD0080,11-05-2004,4,Cancelled
ORD003967,CUST01342,PROD0034,2023-07-26,3,
ORD003968,CUST07226,PROD0060,2023-03-01,4,Cancelled
ORD003969,CUST05965,PROD0041,2023-12-10,4,
ORD003970,CUST05031,PROD0052,2025-01-26,5,Cancelled
ORD003971,CUST00091,PROD0066,2023-06-12,4,
ORD003972,CUST03827,PROD0004,2023-10-29,1,
ORD003973,CUST03175,PROD0065,2022-11-14,4,Completed
ORD003974,CUST05001,PROD0014,2025-07-24,1,Pending
ORD003975,CUST04148,PROD0009,2024-11-26,3,
ORD003976,CUST08754,PROD0059,2023-09-30,4,
ORD003977,CUST00013,PROD0065,2024-01-06,1,Cancelled
ORD003978,CUST04875,PROD0071,2025-01-23,4,Pending
ORD003979,CUST02819,PROD0094,2023-09-05,5,Completed
ORD003980,CUST00941,PROD0084,2025-07-04,2,Cancelled
ORD003981,CUST02814,PROD0052,2024-11-07,2,
ORD003982,CUST07527,PROD0011,2024-08-15,2,
ORD003983,CUST01831,PROD0032,2025-02-26,2,
ORD003984,CUST09210,PROD0032,2023-03-24,5,
ORD003985,CUST01022,PROD0079,2022-09-08,2,Pending
ORD003986,CUST02840,PROD0010,2023-11-20,2,Pending
ORD003987,CUST01404,PROD0011,2023-04-07,5,Pending
ORD003988,CUST09983,PROD0007,2025-03-22,3,
ORD003989,CUST05499,PROD0029,2025-02-17,5,Completed
ORD003990,CUST06283,PROD0041,2025-01-13,5,
ORD003991,CUST06695,PROD0085,2023-10-18,4,Cancelled
ORD003992,CUST03925,PROD0019,2022-12-21,3,Completed
ORD003993,CUST08180,PROD0091,2023-08-04,4,
ORD003994,CUST01454,PROD0040,2025-07-01,2,Cancelled
ORD003995,CUST02787,PROD0066,2023-10-16,3,Cancelled
ORD003996,CUST05125,PROD0053,2023-07-22,2,Pending
ORD003997,CUST09263,PROD0058,2023-01-07,3,
ORD003998,CUST09428,PROD0095,2025-07-07,4,Completed
ORD003999,CUST04074,PROD0072,2022-10-18,5,Completed
ORD004000,CUST06799,PROD0069,12-06-1986,1,
ORD004001,CUST07402,PROD0093,2024-07-11,1,Pending
ORD004002,CUST02638,PROD0091,2022-09-02,1,Cancelled
ORD004003,CUST07533,PROD0028,2025-02-05,2,
ORD004004,CUST09984,PROD0025,2023-10-12,2,Completed
ORD004005,CUST07650,PROD0084,2024-12-26,3,Cancelled
ORD004006,CUST00558,PROD0096,16-08-1979,2,Pending
ORD004007,CUST01278,PROD0096,2024-02-06,1,Cancelled
ORD004008,CUST05384,PROD0039,2024-01-20,1,Cancelled
ORD004009,CUST05075,PROD0062,2025-06-12,3,Pending
ORD004010,CUST09852,PROD0050,2025-05-30,4,Pending
ORD004011,CUST02979,PROD0065,2023-10-10,3,Cancelled
ORD004012,CUST08440,PROD0045,2023-04-17,5,Completed
ORD004013,CUST07376,PROD0063,2025-03-21,3,
ORD004014,CUST02906,PROD0024,2023-06-10,4,Completed
ORD004015,CUST09490,PROD0046,2024-05-17,5,Pending
ORD004016,CUST08231,PROD0014,2022-11-12,3,
ORD004017,CUST03118,PROD0003,2024-01-26,3,Pending
ORD004018,CUST01035,PROD0068,2024-11-28,5,Completed
ORD004019,CUST01384,PROD0026,2023-04-27,1,
ORD004020,CUST09861,PROD0036,2025-07-11,5,Completed
ORD004021,CUST00059,PROD0003,2025-06-11,2,Cancelled
ORD004022,CUST00453,PROD0092,2024-08-20,5,Pending
ORD004023,CUST03438,PROD0008,2023-11-03,1,Pending
ORD004024,CUST00052,PROD0052,2024-09-07,4,Pending
ORD004025,CUST06861,PROD0033,2023-06-30,1,
ORD004026,CUST06733,PROD0039,2022-11-06,4,Cancelled
ORD004027,CUST06727,PROD0098,2022-08-31,4,
ORD004028,CUST06909,PROD0053,26-06-2023,2,Pending
ORD004029,CUST07866,PROD0024,2022-09-01,4,Completed
ORD004030,CUST07129,PROD0055,2023-03-24,4,
ORD004031,CUST03660,PROD0038,2023-09-14,3,Pending
ORD004032,CUST08392,PROD0032,2025-01-25,2,Pending
ORD004033,CUST02675,PROD0027,2023-11-14,3,Pending
ORD004034,CUST03509,PROD0022,2023-05-27,4,
ORD004035,CUST00419,PROD0078,2023-03-13,3,Pending
ORD004036,CUST09926,PROD0042,20-06-1992,4,Cancelled
ORD004037,CUST07867,PROD0082,2024-11-02,4,Pending
ORD004038,CUST03090,PROD0002,2023-05-09,5,Completed
ORD004039,CUST05288,PROD0033,2025-04-06,4,Pending
ORD004040,CUST07720,PROD0069,08-08-1988,3,
ORD004041,CUST08687,PROD0003,24-09-2003,2,
ORD004042,CUST07306,PROD0055,2024-08-01,5,
ORD004043,CUST04949,PROD0069,2024-03-30,5,
ORD004044,CUST03914,PROD0010,2023-07-16,1,
ORD004045,CUST09006,PROD0039,2025-06-08,3,
ORD004046,CUST08562,PROD0023,2024-05-21,3,Pending
ORD004047,CUST05070,PROD0048,2023-05-07,1,Completed
ORD004048,CUST02419,PROD0048,2024-06-10,3,
ORD004049,CUST03690,PROD0030,2023-01-01,3,
ORD004050,CUST06304,PROD0052,30-03-2018,3,Completed
ORD004051,CUST05513,PROD0073,2024-02-13,1,Completed
ORD004052,CUST03506,PROD0025,2022-10-11,5,Completed
ORD004053,CUST06827,PROD0025,30-04-2013,2,Pending
ORD004054,CUST06390,PROD0083,2024-09-26,3,Completed
ORD004055,CUST01390,PROD0044,2024-11-07,4,Cancelled
ORD004056,CUST09418,PROD0084,2022-11-13,4,Completed
ORD004057,CUST05924,PROD0021,2023-11-04,5,Pending
ORD004058,CUST05180,PROD0077,24-04-2011,1,
ORD004059,CUST01603,PROD0012,2025-01-09,4,
ORD004060,CUST05197,PROD0025,2024-01-12,1,Completed
ORD004061,CUST03441,PROD0097,2023-06-28,2,Pending
ORD004062,CUST03793,PROD0008,2023-04-22,3,Pending
ORD004063,CUST03196,PROD0025,2025-06-26,1,Pending
ORD004064,CUST03494,PROD0066,2024-12-14,4,
ORD004065,CUST02760,PROD0082,2025-02-09,3,Cancelled
ORD004066,CUST05506,PROD0081,2023-10-20,2,
ORD004067,CUST03923,PROD0008,2023-02-06,5,Completed
ORD004068,CUST04123,PROD0089,25-11-2023,5,
ORD004069,CUST05581,PROD0006,2023-07-13,1,
ORD004070,CUST06457,PROD0085,2024-12-25,3,Pending
ORD004071,CUST06342,PROD0073,2024-11-17,3,
ORD004072,CUST02630,PROD0015,2025-02-20,3,Cancelled
ORD004073,CUST03099,PROD0040,2024-12-24,5,Completed
ORD004074,CUST03015,PROD0030,2023-11-24,5,Completed
ORD004075,CUST06960,PROD0014,2025-04-25,1,Cancelled
ORD004076,CUST06054,PROD0017,11-01-2020,1,
ORD004077,CUST08244,PROD0039,2025-05-25,2,Pending
ORD004078,CUST00343,PROD0090,2022-09-19,3,Completed
ORD004079,CUST00277,PROD0035,2022-12-06,1,Cancelled
ORD004080,CUST05854,PROD0053,2025-07-19,4,
ORD004081,CUST06236,PROD0052,2024-01-30,3,Cancelled
ORD004082,CUST08862,PROD0014,2022-10-23,2,
ORD004083,CUST05799,PROD0059,2023-09-17,3,Pending
ORD004084,CUST06491,PROD0079,10-10-2017,3,Pending
ORD004085,CUST08246,PROD0092,2024-05-21,1,Completed
ORD004086,CUST08177,PROD0090,2025-07-02,5,Cancelled
ORD004087,CUST03168,PROD0021,2024-08-26,5,Pending
ORD004088,CUST09382,PROD0061,2022-11-04,1,Pending
ORD004089,CUST09737,PROD0061,2024-10-06,5,Pending
ORD004090,CUST05862,PROD0075,2024-04-05,2,
